ý9
190
190
190
190
190
190
190
190
190
190
191
189
189
190
189
189
190
188
189
190
187
188
189
188
188
189
0
189
188
187
188
188
188
188
188
188
188
188
188
188
188
188
189
189
189
189
189
189
188
187
188
189
188
188
190
189
188
190
188
188
190
189
188
188
190
188
189
188
188
188
188
187
188
189
190
188
190
190
190
191
188
188
190
188
188
190
188
190
188
188
188
190
188
189
188
191
188
188
188
189
188
188
187
188
188
188
187
188
188
188
187
189
189
189
188
188
188
188
188
188
188
188
188
188
188
187
188
188
187
188
188
189
188
0
189
188
188
188
188
189
188
188
188
187
188
187
188
188
188
188
189
188
188
189
188
189
189
189
189
189
188
188
0
78
73
74
187
73
72
73
72
73
72
72
72
73
188
73
189
189
189
189
189
188
189
189
188
189
188
188
46
45
43
104
42
104
187
188
189
188
188
188
188
192
188
38
38
39
37
37
37
38
37
36
37
112
36
37
39
35
35
36
0
1189
1188
188
188
187
187
187
188
189
187
187
187
187
188
187
187
187
188
188
188
187
188
188
188
190
190
1189
190
190
189
188
189
189
189
189
190
190
188
189
1189
190
190
1189
189
190
1188
1188
1188
189
1188
191
1189
1188
190
190
1189
190
191
1189
1188
1188
1188
190
191
1189
188
191
190
1189
191
191
191
1189
188
190
189
190
189
190
190
191
191
1189
191
190
1189
189
188
190
189
190
235
191
189
190
190
1189
190
190
192
190
189
1189
190
190
190
190
193
191
190
192
190
190
191
190
1189
191
192
210
192
1188
191
192
192
191
1188
192
191
201
1189
189
189
91
88
86
85
191
189
190
191
190
190
188
80
78
1189
72
73
71
71
71
70
70
70
69
69
68
68
67
67
67
67
66
66
66
65
65
65
64
64
64
63
63
63
63
63
63
62
62
62
62
62
61
61
61
61
61
61
61
61
60
61
61
60
60
60
59
61
189
187
0
15
14
14
14
14
15
13
13
13
12
13
13
12
12
12
12
13
13
13
13
14
15
0
188
188
188
188
188
188
187
188
188
187
187
187
188
188
188
188
0
192
191
191
1189
191
191
0
191
1189
1189
1189
1188
1189
1189
1189
191
191
190
190
191
191
1189
189
189
1189
189
190
188
192
191
192
191
189
190
190
191
190
190
189
188
190
190
190
188
190
188
0
188
188
188
188
187
188
188
188
188
188
188
188
187
188
188
188
188
189
189
188
188
187
188
188
188
188
188
188
188
188
188
188
188
188
188
188
187
187
188
187
188
188
187
188
188
188
188
188
187
188
0
189
189
189
189
189
189
188
189
189
189
188
188
188
189
188
189
188
189
189
189
188
189
188
188
189
189
188
188
188
189
188
190
189
188
189
189
188
189
188
189
189
188
188
189
188
188
188
190
189
190
188
188
189
189
189
189
0
1189
1188
1189
1189
47
48
49
48
48
49
49
48
49
49
1189
33
34
33
32
34
34
0
187
187
188
187
186
75
72
74
188
187
188
188
188
188
189
80
81
79
189
83
81
82
82
188
83
84
84
86
88
90
188
189
88
88
121
188
188
91
92
92
92
92
93
77
189
188
188
188
188
188
188
188
188
188
188
188
188
188
188
188
188
189
189
188
188
189
188
188
188
188
139
188
189
139
189
188
188
189
188
188
188
188
188
188
189
188
189
188
189
188
189
190
191
191
188
189
190
1189
188
188
191
189
189
189
188
190
188
188
189
188
188
190
190
190
189
188
188
189
0
189
189
188
189
189
191
191
191
190
191
191
190
1188
191
191
191
191
192
192
192
1188
1189
1189
1189
1188
1188
1188
1189
1189
1188
1189
1188
1189
1189
1189
1189
1189
1188
1188
1189
1189
1189
1189
1188
1189
1189
1189
1189
1189
1189
1189
1189
1189
1189
189
191
189
188
189
188
188
188
187
188
188
188
188
188
188
188
188
189
189
1189
1188
1188
1188
1189
30
30
30
31
32
32
32
30
32
31
31
31
31
30
31
32
32
31
31
30
31
31
30
31
31
31
31
31
31
31
31
32
31
32
31
32
32
33
32
32
33
33
34
34
34
33
33
33
33
33
34
33
33
35
34
34
35
35
35
35
35
36
37
36
36
36
38
38
39
37
38
39
38
38
39
39
38
38
39
39
38
38
38
39
39
39
39
39
40
40
40
40
41
41
41
42
43
43
43
105
43
106
44
45
45
44
46
46
45
45
47
46
46
48
47
47
48
47
47
48
48
50
48
50
98
188
188
187
190
187
188
188
190
187
188
188
188
188
188
188
188
187
72
71
70
70
69
70
70
69
70
70
71
71
71
71
71
71
71
73
72
72
72
73
74
72
73
74
75
188
188
189
188
188
188
189
188
189
189
189
188
188
188
189
115
118
116
118
118
188
189
90
81
189
188
91
91
92
93
92
93
95
94
94
94
94
95
95
96
97
73
96
99
189
189
188
189
189
188
190
190
189
188
189
189
189
107
105
109
107
189
190
189
189
188
189
189
188
188
189
189
0
189
189
189
188
188
188
188
188
0
1189
1189
1189
1189
1189
1189
1189
1189
1189
0
1189
1189
1189
1189
1188
1189
1189
1189
12
12
11
12
12
12
12
12
12
12
12
13
13
13
13
13
13
13
13
13
0
60
60
60
62
87
190
193
190
1189
67
68
68
68
68
68
68
69
68
69
69
69
69
70
71
71
70
72
73
73
72
73
85
189
74
74
74
190
190
189
192
191
189
190
190
83
84
188
190
86
84
85
86
87
89
91
190
90
90
91
91
95
93
96
96
190
189
191
191
190
190
191
190
190
0
1189
197
197
1189
1188
1188
1189
250
1189
1189
1189
1188
190
189
190
190
191
191
191
191
191
191
191
191
191
1189
1189
1189
191
192
190
189
190
189
189
192
191
189
191
188
188
190
190
191
191
191
1189
189
190
190
189
188
191
190
190
190
190
190
190
191
191
191
191
190
190
190
190
0
1189
189
189
191
191
188
191
189
188
189
188
189
189
189
191
189
191
188
191
188
188
191
191
191
189
191
191
191
189
189
191
191
190
190
191
191
190
189
1189
191
191
191
191
190
188
0
1189
1188
1189
0
